Date,Open,High,Low,Close,Volume
01.18.2010 16:00:00,1.5589,1.5707,1.5417,1.56945,718355.2031
01.25.2010 16:00:00,1.56685,1.57475,1.54975,1.56825,868571.9971
01.02.2010 16:00:00,1.5749,1.5952,1.5590000000000002,1.57465,841498.4398
08.02.2010 16:00:00,1.57415,1.5836,1.52715,1.5351,899640.3915
02.15.2010 16:00:00,1.5336,1.5363,1.50585,1.5143,761727.3091
02.22.2010 16:00:00,1.51245,1.53255,1.50425,1.52205,734243.1723
01.03.2010 16:00:00,1.5198,1.52045,1.4945,1.5005,647030.7204
08.03.2010 16:00:00,1.50075,1.50465,1.4807,1.50375,707568.6028
03.15.2010 15:00:00,1.49997,1.5056,1.47175,1.4775,685684.2309999999
03.22.2010 15:00:00,1.47795,1.48715,1.46005,1.48265,708217.5913
03.29.2010 15:00:00,1.48765,1.4911,1.4580000000000002,1.46855,658205.2406
05.04.2010 15:00:00,1.46621,1.46925,1.4348,1.44625,738522.1314
12.04.2010 15:00:00,1.455,1.4719,1.44985,1.46035,859959.3301
04.19.2010 15:00:00,1.46175,1.46885,1.42805,1.44215,941174.5813
04.26.2010 15:00:00,1.4411,1.44825,1.422,1.43785,956748.5138
03.05.2010 15:00:00,1.4459,1.44625,1.4056,1.4351,1086755.1672
10.05.2010 15:00:00,1.43292,1.44365,1.39285,1.3955,1261394.0022
05.17.2010 15:00:00,1.39405,1.5459,1.3937,1.50895,1226361.916
05.24.2010 15:00:00,1.50615,1.5255,1.44355,1.4479,1272496.2893
05.31.2010 15:00:00,1.45046,1.4735,1.4347,1.45285,1064901.8069
07.06.2010 15:00:00,1.45383,1.4738,1.4208,1.4240000000000002,1181602.1507
06.14.2010 15:00:00,1.4212,1.43655,1.4152,1.4202,897734.7903
06.21.2010 15:00:00,1.41133,1.432,1.39625,1.4147,844133.9611
06.28.2010 15:00:00,1.4159,1.4944,1.4057,1.4925,878251.7721
05.07.2010 15:00:00,1.49127,1.50145,1.4386,1.4397,728334.1819
12.07.2010 15:00:00,1.43928,1.48985,1.43305,1.48765,738826.3597
07.19.2010 15:00:00,1.48937,1.49715,1.43325,1.44135,606336.8019
07.26.2010 15:00:00,1.43887,1.46,1.4339,1.44288,758307.9737000009
02.08.2010 15:00:00,1.44194,1.4544,1.4305,1.44575,748262.5032
09.08.2010 15:00:00,1.44569,1.4485,1.42165,1.42795,888463.1409
08.16.2010 15:00:00,1.4282700000000002,1.44135,1.41825,1.4215,780707.780900001
08.23.2010 15:00:00,1.43363,1.4442,1.41415,1.41905,742373.4623
08.30.2010 15:00:00,1.4141,1.43325,1.3997,1.40665,724131.5472
06.09.2010 15:00:00,1.4074200000000001,1.40935,1.3678,1.3679,689658.6707
09.13.2010 15:00:00,1.36695,1.4009,1.36575,1.3942,795265.91
09.20.2010 15:00:00,1.39201,1.41,1.37735,1.40595,820555.7909
09.27.2010 15:00:00,1.4013,1.419,1.39745,1.4180000000000001,927476.3036
04.10.2010 15:00:00,1.41828,1.43725,1.4096,1.4143,876264.7935
11.10.2010 15:00:00,1.41361,1.4195,1.40465,1.41055,929998.7416
10.18.2010 15:00:00,1.40885,1.4271,1.40475,1.41965,1056105.2596
10.25.2010 15:00:00,1.41503,1.4270399999999999,1.4043299999999999,1.41685,630705.3029
01.11.2010 15:00:00,1.4165,1.41969,1.37933,1.38014,471194.5988
08.11.2010 16:00:00,1.38388,1.3902299999999999,1.36443,1.38975,493991.1997
11.15.2010 16:00:00,1.38542,1.39342,1.37202,1.3854,332093.0991
11.22.2010 16:00:00,1.38891,1.38984,1.35594,1.3720700000000001,323910.1001
11.29.2010 16:00:00,1.37096,1.37602,1.34853,1.35001,841974.9029
06.12.2010 16:00:00,1.35057,1.35519,1.33845,1.34168,958604.9953999991
12.13.2010 16:00:00,1.34047,1.35114,1.33158,1.3344,875805.8009
12.20.2010 16:00:00,1.3330899999999999,1.33523,1.30115,1.30523,681290.4592
12.27.2010 16:00:00,1.3102,1.31683,1.29261,1.30771,569764.8420000001
03.01.2011 16:00:00,1.30706,1.33256,1.29431,1.29567,915674.5247
10.01.2011 16:00:00,1.29654,1.3549799999999999,1.29308,1.35355,818775.5306
01.17.2011 16:00:00,1.3503399999999999,1.3770200000000001,1.33475,1.37564,829680.7706
01.24.2011 16:00:00,1.3800700000000001,1.38775,1.3638700000000001,1.36886,676164.1699
01.31.2011 16:00:00,1.37351,1.37885,1.33043,1.33897,871402.1989
07.02.2011 16:00:00,1.33817,1.3609799999999999,1.33184,1.35155,867298.6915
02.14.2011 16:00:00,1.35239,1.36022,1.34036,1.34919,876406.8239
02.21.2011 16:00:00,1.35096,1.37852,1.34826,1.35114,917838.7859
02.28.2011 16:00:00,1.35447,1.38501,1.35171,1.37897,900925.2538
07.03.2011 16:00:00,1.37875,1.38357,1.36765,1.37104,875780.1693
03.14.2011 15:00:00,1.37589,1.4341700000000002,1.3736,1.4236,1032398.9006
03.21.2011 15:00:00,1.42489,1.42731,1.3708200000000001,1.37234,794326.6019
03.28.2011 15:00:00,1.37032,1.3802299999999998,1.36053,1.36961,816934.5137
04.04.2011 15:00:00,1.36795,1.3796700000000002,1.35909,1.37028,815501.3397
11.04.2011 15:00:00,1.36901,1.38758,1.36436,1.3645100000000001,870386.2916
04.18.2011 15:00:00,1.36382,1.36768,1.3523399999999999,1.35552,745360.9303
04.25.2011 15:00:00,1.35432,1.3629799999999999,1.3486,1.34974,815549.22
02.05.2011 15:00:00,1.35081,1.39281,1.33609,1.33774,1078297.0811
09.05.2011 15:00:00,1.3394700000000002,1.34243,1.32276,1.33466,1161794.5608
05.16.2011 15:00:00,1.33133,1.34576,1.32569,1.32794,1084795.4017
05.23.2011 15:00:00,1.3261,1.34283,1.32562,1.33618,1134017.2344
05.30.2011 15:00:00,1.3349799999999998,1.36743,1.33332,1.3650200000000001,953117.9402
06.06.2011 15:00:00,1.3634600000000001,1.38391,1.35742,1.36112,998294.9598
06.13.2011 15:00:00,1.35924,1.36253,1.33741,1.3472600000000001,1163659.8505
06.20.2011 15:00:00,1.34654,1.36065,1.34386,1.3519,1205768.9877
06.27.2011 15:00:00,1.3539700000000001,1.36877,1.34474,1.3481299999999998,1058110.0979
04.07.2011 15:00:00,1.34768,1.35687,1.3224,1.32609,821687.0568
11.07.2011 15:00:00,1.3251,1.33104,1.31047,1.3283399999999999,1158938.3911
07.18.2011 15:00:00,1.32711,1.33187,1.31644,1.32276,1040201.5617
07.25.2011 15:00:00,1.32768,1.33039,1.2927799999999998,1.3089,1042386.9418
01.08.2011 15:00:00,1.3033,1.36743,1.29406,1.36696,1398600.8919
08.08.2011 15:00:00,1.38229,1.42604,1.36675,1.3754899999999999,1869317.3280000002
08.15.2011 15:00:00,1.3756700000000002,1.3871,1.36474,1.38301,1230253.6291
08.22.2011 15:00:00,1.38431,1.38598,1.36095,1.37035,1032493.4095
08.29.2011 15:00:00,1.36886,1.3714899999999999,1.32615,1.3340299999999998,871686.8994
05.09.2011 15:00:00,1.33487,1.34636,1.30288,1.30386,912239.4873
12.09.2011 15:00:00,1.30203,1.34796,1.29854,1.3309600000000001,1084549.4976
09.19.2011 15:00:00,1.32847,1.38839,1.3259299999999998,1.37897,1148484.2175
09.26.2011 15:00:00,1.3776899999999999,1.39647,1.36456,1.38539,1169079.9187
03.10.2011 15:00:00,1.3810200000000001,1.4087,1.36474,1.36875,1185490.8007
10.10.2011 15:00:00,1.37247,1.37752,1.34133,1.34168,1033136.1686
10.17.2011 15:00:00,1.34255,1.35422,1.33689,1.33883,1081287.0898
10.24.2011 15:00:00,1.3392700000000002,1.34683,1.31806,1.32164,951502.7259
10.31.2011 15:00:00,1.32089,1.33911,1.31105,1.32907,1224775.3169
07.11.2011 16:00:00,1.32813,1.34646,1.32395,1.33663,1146901.001
11.14.2011 16:00:00,1.3349600000000001,1.3532,1.3282200000000002,1.3509799999999998,1345920.7193
11.21.2011 16:00:00,1.35166,1.38089,1.3499700000000001,1.36295,1285150.4404
11.28.2011 16:00:00,1.35618,1.35896,1.3060100000000001,1.31093,1383654.0262
05.12.2011 16:00:00,1.3091,1.32256,1.29616,1.30975,1255727.8875
12.12.2011 16:00:00,1.31073,1.31649,1.2965200000000001,1.30665,1291393.4128
12.19.2011 16:00:00,1.30549,1.31501,1.28358,1.2853700000000001,946131.5814
12.26.2011 16:00:00,1.28439,1.28853,1.26306,1.2686,606327.3562
02.01.2012 16:00:00,1.2652700000000001,1.27044,1.2419799999999999,1.24326,867157.0601
09.01.2012 16:00:00,1.2440200000000001,1.25047,1.22628,1.228,1125808.2686
01.16.2012 16:00:00,1.2275200000000002,1.24637,1.2227299999999999,1.23307,1196614.5417
01.23.2012 16:00:00,1.22872,1.24783,1.22727,1.2397799999999999,1040771.0385
01.30.2012 16:00:00,1.2428,1.24767,1.2167299999999999,1.22118,1110486.5801
06.02.2012 16:00:00,1.2187299999999999,1.2419,1.21323,1.2363,1226923.1494
02.13.2012 16:00:00,1.23518,1.23757,1.2148299999999999,1.22733,1446936.8535
02.20.2012 16:00:00,1.22355,1.25916,1.2227700000000001,1.25718,1188313.9111
02.27.2012 16:00:00,1.25731,1.26175,1.2260799999999998,1.22955,1244464.9895
05.03.2012 16:00:00,1.2280200000000001,1.25195,1.2275,1.24069,1198829.2619
12.03.2012 15:00:00,1.24098,1.2545899999999999,1.23865,1.24357,1137563.4473
