Date,Open,High,Low,Close,Volume
14.11.2016 07:00:00.000 GMT+0900,1.43496,1.44468,1.41792,1.4428,1256668.0667
21.11.2016 07:00:00.000 GMT+0900,1.44473,1.44888,1.41798,1.42363,1087167.5175
28.11.2016 07:00:00.000 GMT+0900,1.42494,1.44364,1.41359,1.42967,1044003.413
05.12.2016 07:00:00.000 GMT+0900,1.42492,1.45125,1.41182,1.41735,987098.4138
12.12.2016 07:00:00.000 GMT+0900,1.41381,1.43422,1.40911,1.43025,1053116.518
19.12.2016 07:00:00.000 GMT+0900,1.43328,1.45972,1.42905,1.4565,823662.7402
26.12.2016 07:00:00.000 GMT+0900,1.45622,1.47201,1.44398,1.45964,689972.3404
02.01.2017 07:00:00.000 GMT+0900,1.45513,1.46389,1.4324,1.44282,927262.9703
09.01.2017 07:00:00.000 GMT+0900,1.44288,1.44489,1.41403,1.41847,1073682.9809
16.01.2017 07:00:00.000 GMT+0900,1.41715,1.42128,1.40273,1.4154,1099102.9987
23.01.2017 07:00:00.000 GMT+0900,1.41618,1.42759,1.41214,1.41649,1041330.8238
30.01.2017 07:00:00.000 GMT+0900,1.41737,1.42913,1.39976,1.40255,1003689.3381
06.02.2017 07:00:00.000 GMT+0900,1.40507,1.40759,1.38399,1.38547,970076.959
13.02.2017 07:00:00.000 GMT+0900,1.38361,1.39018,1.3725,1.38449,912479.6923
20.02.2017 07:00:00.000 GMT+0900,1.38258,1.3863,1.36265,1.37636,836101.978
27.02.2017 07:00:00.000 GMT+0900,1.37469,1.39871,1.3713,1.39803,933474.2778
06.03.2017 07:00:00.000 GMT+0900,1.398,1.41801,1.38752,1.41494,905435.7198
13.03.2017 06:00:00.000 GMT+0900,1.41352,1.41842,1.38805,1.3934,897241.2193
20.03.2017 06:00:00.000 GMT+0900,1.39497,1.42085,1.38733,1.41575,890105.9622
27.03.2017 06:00:00.000 GMT+0900,1.419,1.43106,1.39398,1.39617,816923.3313
03.04.2017 06:00:00.000 GMT+0900,1.39558,1.41799,1.39538,1.41122,806126.8206
10.04.2017 06:00:00.000 GMT+0900,1.41259,1.42171,1.3991,1.39992,718582.5229
17.04.2017 06:00:00.000 GMT+0900,1.39991,1.43356,1.39823,1.42124,711858.7216
24.04.2017 06:00:00.000 GMT+0900,1.43821,1.46512,1.43166,1.45427,835159.0858
01.05.2017 06:00:00.000 GMT+0900,1.45964,1.4911,1.44435,1.48125,748644.9293
08.05.2017 06:00:00.000 GMT+0900,1.48625,1.4879,1.4671,1.47918,823725.514
15.05.2017 06:00:00.000 GMT+0900,1.4784,1.5075,1.47151,1.50265,909737.4711
22.05.2017 06:00:00.000 GMT+0900,1.50161,1.51106,1.49345,1.50121,857299.5917
29.05.2017 06:00:00.000 GMT+0900,1.5002,1.52269,1.49287,1.51513,741087.0714
05.06.2017 06:00:00.000 GMT+0900,1.51782,1.51862,1.48215,1.48605,798176.7505
12.06.2017 06:00:00.000 GMT+0900,1.48751,1.49092,1.46601,1.46868,786507.7086
19.06.2017 06:00:00.000 GMT+0900,1.47032,1.48146,1.46269,1.47829,707145.0216
26.06.2017 06:00:00.000 GMT+0900,1.48014,1.49984,1.46816,1.48513,831584.6722
03.07.2017 06:00:00.000 GMT+0900,1.48534,1.50743,1.4799,1.49839,760711.0824
10.07.2017 06:00:00.000 GMT+0900,1.49895,1.50368,1.46263,1.4645,774122.7494
17.07.2017 06:00:00.000 GMT+0900,1.46531,1.47768,1.4422,1.47331,896667.8791
24.07.2017 06:00:00.000 GMT+0900,1.47507,1.47653,1.45653,1.47059,928106.9081
31.07.2017 06:00:00.000 GMT+0900,1.47071,1.49654,1.46849,1.48433,879144.8905
07.08.2017 06:00:00.000 GMT+0900,1.48615,1.50107,1.48246,1.49673,882862.9615
14.08.2017 06:00:00.000 GMT+0900,1.49726,1.50196,1.4733,1.48259,1058847.2931
21.08.2017 06:00:00.000 GMT+0900,1.48267,1.50346,1.48076,1.50227,981234.4585
28.08.2017 06:00:00.000 GMT+0900,1.50666,1.51739,1.48699,1.48757,1134606.529
04.09.2017 06:00:00.000 GMT+0900,1.49475,1.49966,1.48349,1.49388,1160195.6448
11.09.2017 06:00:00.000 GMT+0900,1.4911,1.49668,1.48124,1.49207,1050297.3012
18.09.2017 06:00:00.000 GMT+0900,1.48946,1.5108,1.47918,1.50032,1232325.9501
25.09.2017 06:00:00.000 GMT+0900,1.4962,1.51007,1.48956,1.50794,1013818.6504
02.10.2017 06:00:00.000 GMT+0900,1.5047,1.51294,1.49439,1.5095,915430.5688
09.10.2017 06:00:00.000 GMT+0900,1.50924,1.52412,1.49744,1.49784,871176.3401
16.10.2017 06:00:00.000 GMT+0900,1.49741,1.5088,1.49504,1.50707,878912.9683
23.10.2017 06:00:00.000 GMT+0900,1.50405,1.53924,1.50154,1.51168,935528.7133
30.10.2017 06:00:00.000 GMT+0900,1.51178,1.5234,1.50862,1.51699,850568.3827
06.11.2017 07:00:00.000 GMT+0900,1.51827,1.52343,1.50806,1.52183,763711.9415
13.11.2017 07:00:00.000 GMT+0900,1.52298,1.56565,1.5197,1.55777,700341.089
20.11.2017 07:00:00.000 GMT+0900,1.55753,1.56737,1.5459,1.56572,668366.6313
27.11.2017 07:00:00.000 GMT+0900,1.56529,1.57703,1.55682,1.56235,815435.1495
04.12.2017 07:00:00.000 GMT+0900,1.56144,1.5696,1.54876,1.56736,778691.6816
11.12.2017 07:00:00.000 GMT+0900,1.56589,1.56833,1.53218,1.53638,742978.7887
18.12.2017 07:00:00.000 GMT+0900,1.53587,1.55273,1.53255,1.53713,692136.7494
25.12.2017 07:00:00.000 GMT+0900,1.53536,1.53931,1.52791,1.5372,427558.8401
01.01.2018 07:00:00.000 GMT+0900,1.53849,1.54306,1.52886,1.52964,570851.9701
08.01.2018 07:00:00.000 GMT+0900,1.52881,1.54461,1.51545,1.54071,847602.2744
15.01.2018 07:00:00.000 GMT+0900,1.54253,1.54405,1.5261,1.52799,956171.7334
22.01.2018 07:00:00.000 GMT+0900,1.53346,1.54949,1.52696,1.53191,1113077.8204
29.01.2018 07:00:00.000 GMT+0900,1.53321,1.5731,1.52594,1.57205,1284383.1697
05.02.2018 07:00:00.000 GMT+0900,1.57061,1.57958,1.56336,1.56729,1478281.4891
12.02.2018 07:00:00.000 GMT+0900,1.5663,1.58167,1.56074,1.56829,1236987.2796
19.02.2018 07:00:00.000 GMT+0900,1.56769,1.57588,1.56058,1.56709,1121306.9388
26.02.2018 07:00:00.000 GMT+0900,1.56692,1.59192,1.56179,1.58612,1174877.8093
05.03.2018 07:00:00.000 GMT+0900,1.58793,1.5977,1.56758,1.56758,1234346.4888
12.03.2018 06:00:00.000 GMT+0900,1.56754,1.59371,1.56223,1.59265,1007857.999
19.03.2018 06:00:00.000 GMT+0900,1.59076,1.60554,1.58594,1.60487,1160471.7413
26.03.2018 06:00:00.000 GMT+0900,1.60275,1.61907,1.59753,1.60338,1026187.0624
02.04.2018 06:00:00.000 GMT+0900,1.60014,1.60848,1.58982,1.59993,941866.1097
09.04.2018 06:00:00.000 GMT+0900,1.5986,1.60609,1.57748,1.58791,934228.1911
16.04.2018 06:00:00.000 GMT+0900,1.58666,1.60299,1.5848,1.60149,828416.4694
23.04.2018 06:00:00.000 GMT+0900,1.59914,1.614,1.59675,1.59956,999993.979999999
30.04.2018 06:00:00.000 GMT+0900,1.59947,1.60562,1.58437,1.58609,970666.9989
07.05.2018 06:00:00.000 GMT+0900,1.58497,1.59636,1.57756,1.5826,974790.9482
14.05.2018 06:00:00.000 GMT+0900,1.5822,1.58881,1.56539,1.56668,978097.8911
21.05.2018 06:00:00.000 GMT+0900,1.56398,1.56645,1.54055,1.54276,1032893.4702
28.05.2018 06:00:00.000 GMT+0900,1.54559,1.553,1.53154,1.53973,1130360.5605
04.06.2018 06:00:00.000 GMT+0900,1.54098,1.55577,1.52745,1.54883,1020412.6329
11.06.2018 06:00:00.000 GMT+0900,1.55051,1.5693,1.54268,1.55928,885116.4674
18.06.2018 06:00:00.000 GMT+0900,1.55645,1.57553,1.5544,1.56611,1055396.5692
25.06.2018 06:00:00.000 GMT+0900,1.56694,1.58257,1.56576,1.57625,1153543.1678
02.07.2018 06:00:00.000 GMT+0900,1.57714,1.58874,1.57274,1.5802,975081.0335
09.07.2018 06:00:00.000 GMT+0900,1.57842,1.5881,1.56999,1.57361,988047.5212
16.07.2018 06:00:00.000 GMT+0900,1.57489,1.58899,1.56564,1.57956,1051057.7219
23.07.2018 06:00:00.000 GMT+0900,1.57921,1.58691,1.57012,1.57434,942621.9595
30.07.2018 06:00:00.000 GMT+0900,1.57452,1.58197,1.56268,1.56268,819137.8237
06.08.2018 06:00:00.000 GMT+0900,1.56326,1.57023,1.55796,1.56343,823652.0098
13.08.2018 06:00:00.000 GMT+0900,1.56225,1.57269,1.56163,1.56316,954224.2672
20.08.2018 06:00:00.000 GMT+0900,1.56333,1.59463,1.56023,1.5856,836190.9281
27.08.2018 06:00:00.000 GMT+0900,1.58469,1.61601,1.58397,1.6122,857021.9863
03.09.2018 06:00:00.000 GMT+0900,1.61216,1.6289,1.6041,1.62492,882659.5506
10.09.2018 06:00:00.000 GMT+0900,1.62553,1.63536,1.61368,1.62432,841359.5757
17.09.2018 06:00:00.000 GMT+0900,1.62379,1.63329,1.60517,1.61137,874570.1832
24.09.2018 06:00:00.000 GMT+0900,1.61552,1.62535,1.60299,1.60717,841402.3208
01.10.2018 06:00:00.000 GMT+0900,1.60715,1.63525,1.59852,1.63349,959923.8679
08.10.2018 06:00:00.000 GMT+0900,1.63244,1.63573,1.61467,1.6241,1028157.5332
15.10.2018 06:00:00.000 GMT+0900,1.62232,1.6284,1.60485,1.61668,976552.9995
22.10.2018 06:00:00.000 GMT+0900,1.61793,1.62495,1.60333,1.60794,1111339.7726
29.10.2018 06:00:00.000 GMT+0900,1.605,1.61496,1.57418,1.58219,1042660.9987
05.11.2018 07:00:00.000 GMT+0900,1.58296,1.58514,1.56324,1.56771,1006968.66
12.11.2018 07:00:00.000 GMT+0900,1.56738,1.56926,1.55193,1.55682,1055438.33
